HoursStudied,Attendance,ParentalInvolvement,AccessToResources,ExtracurricularActivities,SleepHours,PreviousScores,MotivationLevel,InternetAccess,TutoringSessions,FamilyIncome,TeacherQuality,SchoolType,PeerInfluence,PhysicalActivity,LearningDisabilities,ParentalEducationLevel,DistanceFromHome,Gender,ExamScore
24,70,1,1,0,6,63,-1,0,0,-1,0,Public,0,3,0,1 School,1,Male,65
34,96,0,0,1,5,94,1,1,1,0,1,Public,-1,5,1,1 School,0,Female,75
16,89,1,0,0,9,96,0,1,2,0,-1,Public,1,3,0,College,-1,Male,69
11,86,0,0,0,5,75,0,1,1,0,-1,Public,0,4,0,Postgraduate,0,Female,65
9,87,-1,-1,0,8,71,-1,0,0,-1,1,Public,0,1,0,College,0,Male,60
24,77,0,0,1,6,64,0,1,2,1,0,Public,1,4,0,1 School,1,Male,69
9,62,1,1,1,9,90,1,1,4,1,0,Public,0,4,0,College,-1,Male,65
18,91,-1,0,1,5,60,-1,1,0,1,1,Private,1,4,0,1 School,0,Male,67
23,87,1,-1,0,6,81,-1,1,5,0,1,Private,0,2,0,1 School,-1,Female,70
21,79,0,-1,1,8,78,-1,1,1,-1,1,Public,1,4,0,College,0,Female,66
23,96,0,0,1,8,62,0,1,0,-1,1,Public,0,4,0,1 School,0,Female,69
21,73,0,0,1,9,99,0,1,2,0,1,Public,0,3,0,Postgraduate,1,Male,69
28,72,1,0,1,8,92,-1,1,1,0,0,Public,-1,2,0,1 School,1,Female,68
14,95,0,0,1,8,51,0,1,5,0,0,Private,1,4,0,College,1,Female,70
16,92,0,-1,0,9,71,1,1,2,-1,0,Private,0,2,0,1 School,0,Female,66
15,81,1,0,0,5,68,-1,0,0,0,1,Public,1,3,0,1 School,1,Female,65
25,65,-1,0,0,6,94,0,1,1,-1,1,Public,-1,4,0,College,1,Male,65
25,69,-1,0,1,5,63,0,1,1,1,0,Private,0,2,0,1 School,1,Male,65
23,86,-1,0,1,4,100,0,1,0,-1,1,Public,-1,3,0,Postgraduate,1,Male,69
27,75,0,0,0,8,60,0,1,4,0,0,Public,1,2,0,Postgraduate,0,Female,69
13,93,0,1,0,9,62,-1,1,0,-1,0,Private,0,3,0,1 School,0,Male,65
30,98,1,1,1,8,83,1,0,1,-1,1,Public,0,3,0,1 School,1,Female,76
29,92,0,1,0,8,58,-1,1,2,0,-1,Private,0,3,0,College,1,Male,72
24,75,0,-1,0,7,94,0,1,2,0,1,Public,-1,4,0,1 School,1,Male,67
31,92,1,0,1,7,55,0,1,3,-1,1,Public,1,3,0,1 School,1,Male,74
10,74,0,0,1,10,99,1,1,2,0,1,Public,0,3,0,College,1,Male,66
17,67,1,1,1,9,94,0,1,2,-1,-1,Private,1,3,0,1 School,1,Female,66
16,61,0,1,0,6,92,1,1,4,1,1,Public,0,3,0,1 School,1,Male,66
24,75,-1,1,1,9,70,1,1,5,1,1,Public,-1,5,0,College,1,Female,71
14,96,0,-1,0,9,76,0,1,0,-1,1,Public,0,3,0,1 School,0,Male,66
25,70,-1,1,0,8,73,1,1,1,-1,-1,Public,-1,2,0,Postgraduate,1,Male,65
28,68,-1,1,1,8,99,0,1,1,1,0,Public,0,3,0,1 School,1,Female,69
24,99,0,-1,1,8,52,-1,1,1,-1,1,Public,-1,2,0,1 School,1,Male,69
22,61,0,0,1,5,69,-1,1,2,-1,1,Public,0,2,0,,-1,Female,63
14,91,-1,0,0,5,98,1,1,0,1,1,Public,0,3,0,1 School,1,Female,68
15,73,0,0,0,8,68,0,1,1,1,0,Public,0,3,0,,1,Female,64
27,61,0,0,0,5,70,0,1,2,-1,-1,Public,0,2,0,College,1,Male,64
25,97,0,1,1,5,82,1,1,1,-1,1,Public,-1,5,0,College,0,Male,73
20,66,-1,1,1,4,95,1,1,2,1,0,Public,0,2,0,1 School,0,Female,66
17,82,0,1,0,6,65,-1,1,4,-1,0,Private,1,3,0,1 School,0,Female,67
8,71,1,0,1,8,97,0,1,3,0,0,Private,0,1,1,1 School,1,Female,63
14,63,0,0,1,8,64,1,1,1,-1,0,Public,0,3,0,1 School,0,Male,61
31,62,0,0,1,8,91,1,1,4,1,1,Public,1,4,0,1 School,0,Male,71
12,65,-1,0,1,6,64,0,1,1,0,0,Public,1,3,0,College,1,Female,61
21,63,0,-1,1,7,54,-1,1,1,0,0,Private,1,3,0,College,0,Female,62
26,90,1,1,1,8,91,0,1,1,1,1,Private,0,4,1,1 School,1,Male,74
12,79,0,0,0,8,73,0,1,2,0,0,Private,0,4,0,1 School,1,Male,65
21,74,-1,-1,1,6,70,-1,1,2,-1,1,Public,1,3,0,1 School,0,Female,64
26,77,-1,-1,0,7,71,0,1,1,0,1,Public,0,4,0,Postgraduate,0,Male,66
20,97,1,1,1,4,81,0,1,1,0,0,Public,1,2,1,1 School,,Male,72
37,96,1,0,1,7,63,0,1,0,0,1,Private,1,4,0,1 School,1,Male,76
10,89,0,0,1,6,62,0,1,4,-1,0,Public,1,3,0,Postgraduate,0,Male,67
26,95,0,1,0,9,74,-1,1,3,-1,0,Private,0,3,1,1 School,1,Female,71
19,73,1,0,0,6,52,0,1,1,0,0,Public,1,3,0,1 School,1,Male,65
25,75,-1,-1,1,7,82,0,1,3,0,1,Private,-1,4,0,Postgraduate,1,Male,68
23,85,0,0,1,6,91,-1,1,1,-1,1,Public,0,3,0,1 School,-1,Male,68
16,85,1,-1,1,6,86,-1,1,3,1,1,Private,0,2,0,1 School,-1,Male,67
21,79,0,-1,0,8,73,0,1,1,-1,-1,Public,0,2,0,1 School,1,Female,64
9,76,-1,1,0,6,78,-1,0,0,0,0,Public,-1,4,1,Postgraduate,1,Male,60
24,99,0,0,0,10,51,-1,1,1,-1,0,Public,0,3,0,,1,Male,70
22,93,1,0,1,4,96,1,1,1,1,-1,Private,1,2,0,College,1,Male,73
24,77,0,0,1,8,78,-1,1,2,1,1,Private,1,3,0,1 School,0,Male,69
26,89,1,0,0,7,66,0,1,0,-1,0,Public,0,5,1,College,1,Male,70
22,71,0,0,0,7,65,-1,1,1,-1,0,Public,0,3,0,College,1,Male,64
21,64,1,-1,1,7,83,1,1,2,-1,-1,Public,0,3,0,1 School,0,Female,64
15,74,1,0,1,8,79,0,1,0,1,0,Public,-1,3,0,College,1,Male,65
16,76,0,0,0,7,59,-1,1,0,-1,0,Public,0,2,0,College,1,Female,62
27,61,0,0,1,9,70,0,1,0,0,0,Public,0,2,0,1 School,,Male,64
29,93,0,0,1,7,84,0,1,0,1,0,Public,0,3,0,College,0,Male,72
19,74,0,-1,1,5,65,1,0,1,-1,1,Public,1,3,0,1 School,1,Male,64
20,83,0,0,1,7,75,0,1,0,0,0,Public,0,4,0,1 School,1,Female,67
15,63,1,1,1,9,63,-1,0,4,1,1,Private,-1,3,0,College,1,Male,64
27,67,-1,0,0,6,54,0,1,0,0,-1,Private,-1,2,0,1 School,-1,Male,61
24,96,0,1,1,5,69,0,1,1,-1,0,Public,1,4,0,1 School,1,Male,72
32,84,0,0,1,8,87,0,0,2,0,0,Public,1,1,0,1 School,-1,Male,70
15,98,0,1,0,8,61,0,1,4,-1,0,Public,1,2,0,1 School,0,Female,70
18,100,0,0,0,6,88,0,1,2,0,0,Public,0,2,0,College,0,Male,71
21,75,1,1,0,7,83,-1,1,1,0,0,Public,1,2,0,College,1,Female,68
24,72,0,0,0,7,75,0,1,3,1,0,Private,0,2,0,College,1,Female,68
19,94,1,1,0,7,99,0,1,0,-1,0,Public,0,1,1,1 School,1,Male,70
15,100,1,1,0,8,94,1,1,2,0,1,Public,-1,3,0,College,1,Male,73
25,85,1,0,0,6,78,-1,1,2,0,1,Public,0,1,0,1 School,-1,Female,69
24,92,0,1,0,8,78,1,1,0,0,0,Public,0,3,0,1 School,1,Male,71
15,91,-1,0,0,6,64,-1,1,1,-1,1,Public,1,3,1,1 School,1,Male,64
28,74,0,0,0,9,96,-1,1,0,0,0,Private,0,3,0,1 School,1,Female,68
27,83,0,0,0,10,95,0,1,0,1,-1,Private,0,4,0,1 School,0,Female,69
21,93,1,-1,0,6,87,0,1,1,-1,1,Public,1,2,0,1 School,1,Female,70
20,88,0,0,0,5,56,0,1,1,-1,0,Public,0,4,0,,1,Female,67
23,61,0,1,1,8,85,0,1,1,0,1,Private,1,0,0,1 School,1,Male,66
15,73,0,1,0,7,63,0,1,2,0,0,Public,0,5,0,Postgraduate,0,Male,65
20,66,0,1,1,8,59,-1,1,4,0,0,Public,1,3,0,College,1,Male,66
7,69,-1,0,1,6,88,0,1,0,-1,1,Private,-1,4,0,Postgraduate,1,Female,61
25,96,-1,0,0,7,98,0,1,0,-1,0,Public,1,2,0,1 School,1,Female,71
11,61,1,-1,1,6,55,0,1,5,1,-1,Public,0,3,0,1 School,-1,Male,60
29,69,0,0,1,7,58,0,1,1,-1,-1,Public,1,2,0,College,1,Male,66
18,72,-1,-1,1,5,61,-1,1,1,0,0,Private,-1,4,0,College,0,Male,61
19,85,0,0,1,7,98,1,1,2,0,0,Public,-1,3,1,1 School,0,Female,68
16,81,0,1,1,5,85,1,0,2,-1,0,Public,1,3,0,College,1,Male,68
18,69,0,0,1,6,84,0,1,2,-1,0,Public,1,4,0,1 School,1,Male,65
29,67,1,-1,0,7,75,0,0,3,-1,0,Public,0,1,0,1 School,1,Female,65
5,69,0,0,1,8,77,0,0,2,-1,1,Public,-1,2,0,College,1,Female,60
28,80,-1,0,0,8,65,-1,1,2,-1,0,Private,0,2,0,College,1,Male,67
22,71,1,0,0,8,58,0,0,2,-1,0,Public,-1,4,0,College,1,Female,65
13,98,1,0,1,5,89,1,1,1,1,0,Public,-1,3,0,1 School,1,Male,70
14,79,0,0,0,9,74,0,1,1,0,0,Public,0,4,0,1 School,1,Male,64
30,62,0,1,1,6,63,0,1,2,-1,1,Public,1,4,0,1 School,0,Male,68
14,89,1,0,0,6,82,1,1,2,0,0,Public,-1,4,0,College,0,Female,69
13,73,0,1,1,7,60,1,1,0,1,1,Public,0,3,0,College,1,Female,65
27,86,0,0,0,6,74,0,1,2,1,1,Private,0,3,0,1 School,1,Male,71
22,71,0,0,1,8,60,-1,1,1,0,1,Public,0,4,0,1 School,0,Female,65
14,83,0,1,1,8,88,-1,1,0,1,0,Public,-1,2,1,1 School,0,Male,65
21,91,0,0,1,6,66,1,1,0,0,0,Public,1,2,1,College,-1,Female,68
14,97,0,-1,0,7,72,1,1,1,-1,-1,Public,0,3,0,1 School,1,Female,66
27,70,-1,-1,1,7,88,0,0,1,1,0,Public,0,3,0,1 School,1,Male,65
26,73,1,1,1,8,83,-1,1,2,0,0,Public,1,4,0,College,1,Male,71
23,79,-1,0,1,6,70,0,1,3,0,1,Public,-1,4,0,Postgraduate,0,Female,68
22,97,0,0,1,6,54,0,0,2,1,0,Public,0,2,0,College,1,Male,70
31,96,0,-1,0,5,96,-1,1,3,-1,1,Private,0,2,0,College,,Female,74
20,64,1,-1,1,6,50,1,1,0,-1,0,Private,0,2,0,1 School,1,Male,62
13,65,0,1,0,5,87,-1,1,1,0,0,Public,1,2,1,1 School,0,Female,61
23,80,1,1,1,6,97,0,1,0,0,0,Private,0,3,0,1 School,1,Male,70
33,64,-1,0,1,9,65,0,1,0,0,,Public,-1,2,0,College,0,Male,65
14,74,0,0,1,8,54,1,1,2,-1,-1,Public,0,2,0,1 School,0,Male,62
18,66,1,1,0,9,62,0,1,2,1,0,Public,0,4,0,1 School,0,Female,65
22,85,1,0,0,6,66,-1,1,0,-1,0,Private,1,4,0,College,1,Male,68
20,98,0,1,1,4,73,0,1,2,0,-1,Private,1,1,0,1 School,-1,Male,70
14,100,0,-1,0,7,76,-1,1,1,0,0,Private,0,3,0,Postgraduate,1,Female,68
27,75,-1,0,0,10,86,0,0,3,0,0,Private,1,6,0,Postgraduate,1,Female,69
34,84,0,1,1,6,95,0,1,1,-1,0,Private,0,3,0,Postgraduate,-1,Male,73
21,94,0,0,1,7,73,0,1,1,0,0,Private,1,5,0,College,1,Female,71
15,65,-1,1,1,5,87,0,1,0,-1,1,Private,0,4,0,1 School,1,Female,63
11,88,1,0,1,7,56,-1,1,2,0,0,Public,0,2,0,College,1,Male,66
22,76,1,-1,1,7,66,-1,1,1,-1,1,Private,1,4,0,Postgraduate,1,Male,67
27,68,-1,1,0,4,56,0,1,0,-1,1,Public,0,1,0,,1,Female,64
23,76,0,-1,1,5,85,0,1,1,0,-1,Public,0,3,0,1 School,1,Female,66
20,63,1,1,1,5,95,0,1,2,1,1,Public,1,3,0,College,1,Male,69
16,88,0,1,1,5,94,1,1,4,0,0,Private,1,6,0,College,0,Male,72
13,70,0,1,1,6,66,0,1,1,0,0,Public,-1,4,0,1 School,1,Male,63
25,72,0,1,1,8,62,0,1,2,-1,0,Public,1,2,0,1 School,1,Female,67
25,65,-1,0,0,6,64,0,1,1,0,0,Private,-1,4,0,College,1,Male,64
11,95,0,0,1,9,64,1,1,4,-1,0,Public,1,4,0,1 School,0,Male,68
30,80,1,1,0,6,54,1,1,1,1,0,Public,1,3,0,1 School,0,Female,71
23,83,0,-1,1,7,57,0,0,2,0,1,Public,1,4,0,1 School,0,Female,67
28,83,0,-1,0,8,61,0,1,1,-1,0,Private,-1,5,1,Postgraduate,1,Male,67
12,76,0,0,1,9,50,0,1,2,0,1,Public,-1,3,0,College,1,Male,64
12,68,1,-1,0,6,52,-1,1,5,1,1,Public,0,3,0,College,1,Male,63
19,90,1,1,0,8,85,0,1,2,0,0,Public,0,4,0,College,1,Male,72
23,65,-1,0,1,6,81,-1,1,2,-1,0,Public,0,2,0,1 School,1,Female,63
31,64,1,0,0,10,97,-1,1,2,0,0,Private,-1,4,0,1 School,-1,Female,67
24,88,-1,0,1,5,70,0,0,1,-1,0,Private,1,2,0,Postgraduate,1,Male,68
19,68,-1,1,1,8,72,1,1,2,-1,1,Private,0,3,0,College,-1,Male,64
14,72,0,1,0,9,53,0,1,4,0,0,Public,-1,3,0,Postgraduate,1,Male,65
27,79,0,-1,1,5,58,1,1,2,0,0,Private,0,1,0,Postgraduate,-1,Female,68
14,78,0,1,1,8,85,0,1,2,-1,0,Private,-1,4,0,1 School,1,Male,66
30,88,0,0,1,6,62,1,1,4,-1,0,Private,1,5,0,College,-1,Female,73
18,85,-1,0,1,10,89,0,1,1,1,0,Private,1,3,0,1 School,1,Female,68
30,86,0,1,0,4,85,1,1,2,0,0,Private,0,5,1,Postgraduate,-1,Male,72
24,89,0,0,1,5,87,0,0,3,1,0,Public,0,0,0,1 School,1,Female,70
19,72,0,0,1,5,85,1,1,1,-1,0,Private,0,4,0,College,1,Female,66
17,73,-1,0,1,5,85,1,1,3,0,0,Public,1,1,0,College,1,Female,66
18,78,-1,-1,1,8,77,0,1,2,0,1,Private,0,4,0,College,1,Female,66
23,72,1,-1,1,10,84,-1,1,2,-1,0,Public,-1,2,0,1 School,0,Male,65
20,99,1,-1,1,9,76,1,1,2,-1,0,Public,0,5,0,College,-1,Male,71
16,93,-1,0,1,7,60,0,1,1,0,0,Public,1,1,0,1 School,0,Female,66
19,67,0,-1,0,7,61,1,1,1,0,,Private,0,4,0,College,0,Female,63
20,60,0,0,1,6,70,0,1,2,-1,0,Public,0,3,1,Postgraduate,1,Female,63
7,62,1,0,1,8,51,-1,1,0,0,-1,Public,1,3,0,College,0,Male,58
23,70,0,1,0,7,94,-1,1,3,0,1,Public,0,3,0,,1,Female,68
14,65,1,0,0,7,63,0,1,2,-1,0,Public,0,3,0,1 School,0,Male,61
13,81,0,1,0,6,53,-1,1,2,-1,0,Public,1,4,0,1 School,1,Male,65
10,94,1,-1,0,5,71,0,1,1,1,0,Public,1,3,0,1 School,0,Male,67
9,89,-1,1,1,7,91,0,1,1,1,-1,Public,0,3,0,Postgraduate,1,Male,67
12,69,1,-1,0,7,70,0,1,1,0,0,Private,1,4,0,1 School,1,Male,62
16,76,0,1,1,6,63,1,1,0,-1,0,Public,1,1,0,1 School,1,Female,86
32,80,1,0,0,6,77,-1,1,0,0,0,Public,0,5,0,College,1,Male,71
17,92,0,0,1,8,79,0,1,1,-1,0,Public,1,3,0,Postgraduate,1,Male,70
21,94,0,0,0,8,88,0,1,1,0,0,Public,1,3,0,College,1,Male,71
22,96,1,-1,0,10,90,1,1,2,-1,0,Public,0,3,1,College,0,Male,71
21,80,1,1,1,9,85,-1,1,1,1,0,Public,-1,3,0,College,1,Female,70
20,88,0,1,1,5,50,0,0,2,-1,0,Public,0,5,0,1 School,0,Male,67
13,64,0,-1,1,7,50,1,1,0,0,-1,Public,1,4,0,1 School,1,Male,60
29,83,1,1,0,5,99,0,1,0,0,1,Public,0,4,0,College,1,Female,73
31,70,1,-1,1,4,63,1,1,1,0,0,Public,0,2,1,1 School,1,Female,67
10,77,-1,1,1,10,64,1,1,1,-1,0,Private,-1,3,1,College,1,Female,62
14,85,0,1,0,9,87,1,1,0,0,0,Public,-1,3,0,College,1,Female,67
18,70,1,-1,0,6,79,0,1,1,0,1,Public,1,2,0,College,1,Female,65
14,62,0,0,0,9,73,0,1,1,-1,0,Public,0,6,0,1 School,1,Male,61
23,60,1,0,1,9,56,-1,0,0,-1,0,Private,-1,4,0,1 School,0,Female,61
16,61,1,0,0,4,54,-1,1,1,-1,0,Private,0,2,0,1 School,1,Female,60
33,60,1,1,0,8,85,-1,1,4,-1,-1,Public,-1,3,0,1 School,1,Male,68
27,64,1,0,1,6,56,-1,1,0,-1,1,Public,0,5,0,College,0,Female,65
21,70,1,1,1,8,72,-1,1,3,0,-1,Public,0,1,0,Postgraduate,0,Female,67
26,69,1,-1,0,10,87,-1,1,2,0,-1,Public,1,2,0,Postgraduate,1,Male,67
27,99,1,0,0,9,96,-1,1,0,1,0,Private,1,2,0,College,0,Male,74
17,72,-1,0,0,7,94,-1,1,4,0,0,Public,1,2,0,1 School,-1,Female,64
15,65,0,1,1,9,93,-1,1,2,-1,-1,Private,0,3,0,College,1,Male,64
20,82,0,-1,1,4,68,0,1,2,-1,1,Public,0,3,0,1 School,1,Male,67
25,94,1,1,0,8,96,1,1,6,0,0,Public,-1,3,1,1 School,-1,Female,74
21,87,0,0,1,8,84,1,1,1,-1,-1,Private,1,2,0,College,1,Male,69
11,72,-1,0,0,8,94,1,1,1,-1,-1,Public,1,2,0,1 School,1,Male,62
15,82,0,0,1,6,54,0,1,1,0,0,Public,1,2,0,College,,Female,66
20,89,1,1,1,8,52,-1,1,2,0,0,Public,-1,3,0,College,0,Female,69
20,89,1,0,1,8,71,0,1,1,0,0,Public,-1,1,0,Postgraduate,-1,Male,68
32,87,1,0,1,4,91,0,1,2,1,0,Public,0,2,0,1 School,0,Female,74
12,95,0,0,0,7,70,0,1,4,0,1,Public,1,3,0,1 School,-1,Male,68
23,95,0,0,1,6,94,1,1,2,0,0,Public,0,3,0,1 School,1,Male,73
29,83,0,-1,0,8,62,-1,1,4,1,0,Public,-1,5,0,College,1,Male,70
34,77,0,1,0,9,52,0,1,0,0,0,Private,0,4,0,1 School,0,Female,69
18,86,0,0,1,6,88,0,1,2,0,1,Public,0,2,0,College,-1,Male,68
23,93,0,1,0,5,81,1,1,2,-1,0,Private,-1,1,0,College,1,Male,71
23,60,-1,0,0,7,72,-1,1,3,1,0,Public,0,2,0,College,1,Female,64
21,100,0,0,0,5,92,-1,1,3,-1,-1,Public,1,3,1,Postgraduate,1,Male,71
19,67,0,0,0,7,91,0,1,1,-1,1,Public,0,3,0,1 School,1,Female,65
23,79,-1,0,1,7,66,1,1,1,1,0,Private,1,3,0,Postgraduate,1,Male,68
5,95,0,1,1,8,92,-1,1,1,-1,1,Private,0,2,0,College,1,Female,67
24,69,0,1,1,7,67,0,1,2,0,1,Public,-1,4,0,Postgraduate,-1,Male,67
21,79,0,-1,1,7,81,-1,1,2,0,0,Public,0,4,0,1 School,1,Male,67
19,65,0,1,1,9,60,-1,1,1,-1,0,Public,0,3,0,Postgraduate,0,Male,63
32,76,0,0,0,7,63,0,1,0,0,-1,Public,1,3,0,1 School,1,Female,68
16,67,1,1,1,6,72,0,1,1,-1,1,Public,1,3,0,Postgraduate,1,Female,66
18,75,0,0,1,7,66,1,1,1,1,1,Public,1,4,0,1 School,1,Male,67
32,75,0,-1,1,6,56,0,1,3,0,0,Public,0,2,0,College,0,Female,68
15,100,1,0,1,5,74,0,1,2,1,0,Private,0,3,0,Postgraduate,1,Male,72
17,100,0,0,0,5,76,-1,1,3,-1,1,Private,0,3,0,Postgraduate,0,Female,70
19,65,-1,1,0,9,58,-1,1,3,0,0,Public,-1,4,0,1 School,0,Female,62
25,89,0,-1,1,6,59,0,1,2,-1,0,Public,0,2,0,College,1,Female,69
21,62,0,-1,1,7,51,-1,1,0,-1,0,Private,1,4,0,1 School,1,Female,61
12,61,0,-1,1,7,52,-1,1,2,-1,0,Public,1,2,0,1 School,0,Female,58
17,64,-1,0,0,7,68,0,1,5,0,0,Private,0,3,0,1 School,1,Male,63
16,99,1,0,0,9,57,1,0,4,0,0,Public,1,3,0,College,1,Female,71
20,98,-1,0,1,7,96,-1,0,1,-1,1,Public,1,3,0,College,1,Female,70
23,68,1,0,0,6,60,0,1,1,-1,0,Public,0,3,0,1 School,1,Female,64
23,66,1,-1,0,6,53,-1,1,2,0,0,Public,1,1,0,College,-1,Male,63
9,70,1,0,1,8,70,-1,1,1,0,0,Public,1,3,0,College,1,Male,63
26,81,1,-1,0,8,60,1,1,2,-1,1,Public,1,5,0,Postgraduate,1,Female,71
22,83,-1,1,1,8,53,0,0,0,-1,-1,Public,-1,2,0,Postgraduate,1,Female,65
28,69,1,1,0,7,88,-1,1,2,-1,0,Public,0,2,0,1 School,0,Male,68
23,90,0,1,1,5,78,1,0,1,0,0,Private,0,3,0,1 School,0,Male,70
27,72,1,1,1,8,53,0,1,3,0,-1,Public,0,3,0,1 School,-1,Female,68
23,97,0,1,0,7,73,0,0,3,-1,0,Private,-1,1,0,1 School,0,Male,69
28,86,0,0,1,7,52,0,1,0,0,0,Public,1,5,0,College,1,Male,70
23,77,1,0,0,5,68,-1,1,0,1,1,Private,1,3,1,1 School,1,Male,67
19,92,-1,1,1,6,68,0,1,2,0,0,Public,0,2,0,1 School,1,Female,69
34,93,-1,0,0,6,91,-1,1,2,1,0,Public,0,3,0,,0,Female,73
25,72,0,0,1,8,87,-1,1,3,0,-1,Public,1,3,0,Postgraduate,0,Male,68
23,74,1,0,0,8,95,0,1,2,-1,0,Public,-1,2,0,College,-1,Female,67
12,97,0,1,1,7,57,-1,1,0,-1,0,Private,1,4,0,College,0,Female,67
12,67,0,1,1,8,77,0,1,2,-1,1,Private,1,3,0,College,1,Male,64
22,62,1,0,0,9,51,0,1,2,-1,0,Public,0,2,0,1 School,1,Male,63
21,78,-1,1,0,8,91,0,0,1,0,-1,Private,-1,5,0,Postgraduate,1,Female,67
16,92,0,1,1,8,68,0,1,1,0,1,Public,1,2,0,1 School,1,Male,70
21,91,1,0,1,6,53,1,1,1,0,0,Public,1,3,0,Postgraduate,1,Female,71
30,97,0,1,1,6,66,1,1,1,0,0,Private,0,2,0,College,1,Male,74
24,81,0,1,1,9,64,1,1,2,1,-1,Public,1,3,0,1 School,1,Male,70
13,64,-1,-1,0,6,88,0,1,1,0,0,Public,0,2,0,College,0,Female,59
19,84,-1,0,1,8,56,0,1,0,-1,0,Private,0,3,1,1 School,1,Male,64
15,91,-1,0,0,10,78,-1,1,2,0,1,Public,0,3,0,1 School,1,Female,67
18,64,0,0,1,8,90,0,1,1,-1,0,Public,0,3,0,1 School,1,Male,63
18,67,-1,1,1,7,87,0,1,5,-1,-1,Public,1,2,0,College,1,Male,66
17,60,0,0,1,5,97,0,1,1,0,0,Private,-1,4,0,College,-1,Male,62
12,84,-1,0,0,7,50,0,1,3,1,1,Public,0,3,0,1 School,1,Male,65
19,95,1,1,1,9,68,0,1,3,1,0,Public,1,4,0,College,-1,Male,73
17,87,1,1,1,7,68,1,1,1,0,1,Public,1,2,0,1 School,1,Male,70
2,99,0,-1,1,9,52,-1,1,0,0,0,Public,0,4,0,1 School,1,Male,62
32,63,0,1,0,8,91,0,0,2,1,-1,Public,1,5,1,1 School,1,Female,68
27,96,1,-1,1,7,84,0,1,1,1,0,Public,0,3,0,College,1,Male,74
18,93,0,0,0,7,76,-1,1,2,0,0,Private,0,4,0,1 School,1,Female,96
20,73,1,1,0,5,70,1,1,1,-1,1,Public,-1,2,0,1 School,0,Male,66
13,99,-1,1,1,6,95,0,0,0,-1,0,Public,1,4,0,Postgraduate,1,Male,69
30,72,1,1,1,6,63,0,1,1,-1,0,Public,0,3,0,Postgraduate,1,Female,70
31,96,0,-1,1,8,67,0,1,2,0,0,Private,0,3,0,College,1,Male,73
21,95,-1,-1,0,7,98,-1,1,1,-1,1,Public,1,2,0,1 School,1,Male,69
26,90,1,1,1,9,53,0,1,1,-1,0,Private,0,4,0,1 School,-1,Male,71
21,83,1,-1,1,7,89,-1,0,0,-1,-1,Public,0,2,0,College,0,Female,65
12,65,0,-1,1,6,86,0,1,1,0,0,Public,1,3,0,Postgraduate,1,Female,62
18,81,1,1,0,6,95,-1,1,1,0,,Public,1,3,0,1 School,1,Male,69
21,74,-1,0,0,6,55,1,1,3,-1,0,Public,1,2,0,College,1,Male,65
17,92,0,0,0,7,99,0,1,1,0,0,Public,0,2,0,College,-1,Female,68
19,90,-1,-1,1,6,51,1,1,1,-1,0,Public,-1,3,1,Postgraduate,1,Male,65
19,96,0,1,1,5,67,0,1,4,1,0,Private,0,1,0,1 School,0,Male,72
20,61,1,1,1,9,54,0,1,2,1,0,Private,1,4,0,Postgraduate,1,Male,67
20,92,0,-1,0,7,53,0,1,2,0,1,Private,1,2,0,College,-1,Male,68
14,98,-1,0,0,7,98,0,0,0,0,1,Public,1,3,0,1 School,1,Male,68
16,92,0,0,0,6,86,-1,0,2,0,0,Private,0,3,1,College,1,Female,66
12,65,0,1,1,5,75,1,1,0,1,0,Private,-1,2,0,1 School,0,Male,62
26,63,0,0,1,7,55,0,1,2,0,1,Public,0,4,0,1 School,-1,Male,65
7,61,-1,1,1,4,76,1,1,1,0,0,Private,1,5,0,1 School,-1,Female,60
27,85,1,0,1,8,66,0,1,2,-1,1,Private,0,4,1,1 School,0,Male,70
28,85,0,0,1,6,64,-1,1,1,-1,0,Public,0,1,0,1 School,0,Male,68
18,99,0,1,1,7,81,-1,1,1,0,0,Public,0,3,0,Postgraduate,1,Male,72
4,76,0,0,1,8,90,0,1,2,1,0,Public,1,2,0,1 School,0,Female,63
18,73,0,1,1,7,72,-1,1,1,0,0,Private,0,1,1,1 School,0,Male,63
20,85,-1,0,1,5,75,-1,1,1,0,0,Public,0,2,0,College,1,Male,67
14,93,0,-1,1,9,83,-1,1,4,0,0,Public,0,2,0,Postgraduate,,Female,68
17,97,0,0,0,5,56,-1,1,2,1,0,Public,1,3,0,1 School,1,Female,69
29,92,1,0,1,4,91,-1,1,1,1,1,Public,0,4,0,1 School,1,Female,75
24,77,-1,0,0,8,92,1,1,0,1,0,Public,0,3,0,1 School,0,Male,67
14,85,1,1,1,5,77,0,1,2,-1,1,Public,1,3,0,1 School,1,Male,69
10,94,-1,0,0,9,59,-1,1,0,0,0,Public,1,2,0,Postgraduate,1,Male,65
18,80,-1,1,1,8,75,0,0,2,0,0,Public,-1,4,0,1 School,1,Male,65
19,69,0,0,1,7,55,-1,1,1,-1,0,Public,1,4,0,College,1,Female,63
23,67,-1,0,0,6,88,0,1,2,0,0,Private,0,4,0,1 School,1,Male,65
17,60,0,-1,0,6,66,0,1,0,-1,0,Public,1,2,0,1 School,-1,Female,58
23,89,1,1,1,6,66,-1,1,0,-1,1,Private,1,3,0,1 School,0,Male,70
32,64,-1,-1,1,6,97,0,1,1,0,-1,Public,0,5,0,College,0,Male,66
25,70,0,-1,0,9,71,0,0,2,-1,0,Public,-1,2,0,College,1,Female,63
